"User_ID","Gender","Age","Marital_Status","Purchase"
1003471,"M","18-25","single",5150
1003925,"M","26-35","married",19018
1004243,"M","55+","married",15296
1002899,"M","36-45","married",15585
1003411,"M","18-25","single",11554
1001340,"M","26-35","single",1863
1000216,"M","46-50","single",8680
1003265,"M","26-35","single",11778
1005779,"M","26-35","single",7612
1002583,"M","36-45","single",19237
1001883,"F","51-55","married",5159
1006016,"M","46-50","married",5420
1000744,"M","26-35","single",15203
1003999,"M","36-45","single",3705
1001387,"F","51-55","married",5855
1001741,"M","36-45","married",8691
1001593,"M","26-35","married",3968
1000767,"M","26-35","single",11060
1003620,"M","26-35","single",8048
1000424,"M","26-35","single",7014
1003689,"M","26-35","married",2013
1000741,"M","26-35","married",1709
1002072,"F","51-55","single",20192
1003196,"F","18-25","single",6063
1000615,"M","51-55","single",15189
1000308,"M","26-35","married",1897
1000529,"M","36-45","single",17045
1004786,"M","46-50","married",16168
1002796,"M","26-35","single",6066
1000984,"M","51-55","married",4599
1002480,"F","18-25","married",7868
1005523,"M","36-45","married",5281
1003082,"F","36-45","single",5229
1001812,"F","26-35","married",7146
1006009,"F","26-35","single",5956
1002148,"F","18-25","married",11973
1003547,"M","36-45","single",8115
1000058,"M","26-35","single",19199
1001722,"M","36-45","single",6140
1001088,"F","0-17","single",5165
1002148,"F","18-25","married",16427
1003731,"M","26-35","single",12763
1002907,"F","36-45","single",3806
1004510,"M","46-50","married",16487
1002304,"M","46-50","married",7100
1004227,"M","26-35","single",760
1005100,"M","51-55","married",7062
1005890,"M","36-45","single",9903
1005536,"M","26-35","married",3682
1005866,"F","26-35","single",8626
1002851,"F","26-35","married",8882
1003464,"F","26-35","married",6137
1001958,"F","26-35","single",6664
1000293,"M","55+","married",8787
1002544,"M","46-50","single",8073
1000340,"F","26-35","married",12035
1002180,"M","26-35","married",15486
1004291,"M","36-45","single",5988
1002063,"M","26-35","single",15252
1004725,"M","36-45","single",16488
1000623,"M","26-35","married",6987
1004117,"M","18-25","single",7817
1000272,"M","18-25","single",15925
1006022,"M","26-35","single",20450
1003543,"M","26-35","married",19131
1000563,"M","26-35","single",1679
1005100,"M","51-55","married",5356
1002997,"F","36-45","single",8596
1005222,"M","26-35","single",12993
1001687,"M","26-35","single",5293
1002032,"M","51-55","married",11616
1001866,"M","26-35","married",15439
1002180,"M","26-35","married",19120
1001249,"M","36-45","single",11443
1002648,"M","26-35","single",10883
1000904,"M","36-45","single",19544
1001647,"M","18-25","single",6884
1005327,"M","26-35","single",12081
1004418,"F","51-55","single",6039
1000955,"F","51-55","married",1518
1000198,"M","26-35","married",15236
1001060,"M","18-25","single",11597
1001941,"M","36-45","single",5282
1001216,"M","26-35","married",12042
1002638,"M","26-35","single",11926
1004285,"M","36-45","single",8716
1002847,"M","18-25","single",12113
1005761,"M","26-35","married",8744
1004343,"M","26-35","married",7917
1002172,"M","18-25","single",3844
1003669,"M","26-35","single",8833
1002225,"M","26-35","married",15488
1003237,"M","36-45","married",5821
1002223,"M","26-35","married",12281
1002203,"M","46-50","married",2104
1000966,"M","55+","single",1966
1001170,"M","55+","married",15715
1001841,"M","18-25","single",2823
1002248,"F","36-45","single",15887
1002895,"M","26-35","single",9883
1001941,"M","36-45","single",7078
1001463,"M","51-55","married",7917
1000524,"M","18-25","single",15170
1005158,"F","18-25","single",8100
1002279,"M","51-55","married",3037
1001891,"M","46-50","married",19621
1004345,"F","26-35","single",3673
1003702,"M","36-45","married",7999
1001015,"M","36-45","married",8051
1005108,"F","26-35","married",13282
1001843,"M","26-35","single",3754
1005840,"F","0-17","single",8817
1003292,"F","51-55","single",13169
1001608,"M","26-35","married",2050
1001593,"M","26-35","married",2789
1005641,"F","26-35","married",10034
1005256,"M","26-35","married",7173
1004059,"M","26-35","married",1802
1001943,"M","18-25","single",16604
1002957,"M","18-25","single",16179
1000713,"M","36-45","single",11815
1001461,"F","46-50","married",15695
1000161,"M","46-50","married",21056
1005996,"F","26-35","married",15797
1003401,"M","36-45","single",9863
1004284,"M","51-55","single",11415
1001828,"M","18-25","single",4497
1003519,"F","26-35","married",11378
1001387,"F","51-55","married",9957
1003564,"M","26-35","single",5434
1003182,"M","26-35","married",12877
1003080,"M","26-35","married",9769
1004126,"M","26-35","single",5875
1005650,"F","36-45","married",5276
1004447,"M","46-50","married",11395
1001587,"F","26-35","single",10045
1004579,"F","18-25","married",15768
1000195,"M","26-35","married",9944
1000319,"F","51-55","married",7974
1003705,"M","46-50","married",5894
1004016,"M","51-55","single",7727
1001077,"M","26-35","single",9764
1001797,"M","36-45","single",9910
1005107,"F","46-50","single",7094
1002761,"M","36-45","single",8614
1005300,"M","26-35","single",9732
1003900,"F","26-35","married",15872
1005084,"M","18-25","single",8880
1000710,"M","26-35","single",15380
1004470,"M","36-45","married",8651
1003108,"M","51-55","married",6026
1002852,"M","26-35","single",5936
1000456,"M","36-45","single",6917
1000255,"M","36-45","married",16148
1004140,"M","26-35","single",8351
1001733,"M","18-25","married",7983
1004939,"M","26-35","married",19599
1001298,"M","36-45","single",1726
1004489,"M","18-25","single",9885
1005775,"M","26-35","single",3771
1002291,"M","46-50","married",15614
1002456,"M","26-35","single",15899
1000218,"M","36-45","married",4151
1004303,"M","26-35","single",6184
1002097,"M","18-25","single",5368
1001737,"M","36-45","single",2122
1000967,"F","18-25","single",6079
1002528,"M","55+","single",7877
1005803,"M","0-17","single",1811
1003237,"M","36-45","married",5194
1005580,"M","46-50","single",6959
1004497,"M","51-55","married",19568
1003981,"F","46-50","married",14417
1002866,"M","26-35","single",7112
1005501,"M","26-35","single",7152
1003171,"F","51-55","married",7192
1000018,"F","18-25","single",7073
1001542,"M","18-25","single",15214
1002180,"M","26-35","married",7635
1005327,"M","26-35","single",19064
1004277,"M","36-45","single",13020
1004284,"M","51-55","single",11914
1001678,"F","18-25","single",6136
1004473,"M","36-45","single",9830
1001837,"M","26-35","single",7811
1001641,"M","26-35","single",4058
1003993,"M","26-35","single",11749
1000787,"M","18-25","single",11662
1000970,"M","26-35","married",7154
1003414,"M","26-35","married",11629
1002211,"M","46-50","married",15964
1004140,"M","26-35","single",2055
1004381,"M","26-35","married",15930
1000053,"M","26-35","single",7867
1000018,"F","18-25","single",19213
1000802,"M","26-35","single",10015
1001837,"M","26-35","single",7989
1003462,"F","26-35","single",6031
1003727,"M","36-45","single",15569
1003489,"M","18-25","single",1807
1004227,"M","26-35","single",1806
1004457,"M","36-45","single",4565
1000005,"M","26-35","married",15665
1000878,"M","18-25","single",938
1003821,"M","26-35","married",6121
1001851,"M","26-35","married",10035
1000156,"F","46-50","married",11726
1001527,"M","18-25","married",12039
1005875,"M","26-35","single",15606
1001523,"M","26-35","single",5255
1005906,"F","18-25","married",5937
1001941,"M","36-45","single",5454
1005158,"F","18-25","single",11819
1002015,"M","18-25","single",2077
1003971,"F","18-25","single",5469
1002419,"M","26-35","married",7156
1001203,"F","26-35","single",7800
1000814,"F","18-25","single",15904
1001925,"M","51-55","single",7884
1004041,"M","18-25","single",7814
1002383,"F","26-35","single",10152
1002185,"M","46-50","married",6914
1002063,"M","26-35","single",7955
1004866,"M","55+","married",3550
1003576,"M","51-55","married",3549
1004796,"M","36-45","married",10081
1004423,"M","18-25","single",6909
1004407,"M","18-25","single",1768
1004078,"M","26-35","single",9850
1001519,"M","18-25","single",8667
1002645,"M","26-35","single",15667
1004261,"F","36-45","single",15660
1004589,"M","26-35","single",7948
1005340,"F","51-55","married",6956
1000482,"M","26-35","married",7969
1002106,"F","18-25","married",6556
1001616,"M","26-35","married",11856
1004831,"F","26-35","single",16082
1004182,"M","26-35","single",19267
1002955,"M","36-45","single",5913
1004140,"M","26-35","single",5908
1004538,"M","26-35","married",12903
1003308,"F","18-25","married",7119
1003746,"M","26-35","married",11498
1003474,"M","36-45","married",7050
1000515,"M","26-35","married",12543
1003182,"M","26-35","married",7147
1004855,"M","26-35","single",5310
1003712,"M","26-35","married",5180
1001216,"M","26-35","married",5266
1001084,"M","0-17","single",7904
1001737,"M","36-45","single",1780
1001737,"M","36-45","single",7762
1002781,"M","36-45","married",9739
1004026,"M","26-35","single",15647
1004591,"M","26-35","single",1916
1006006,"F","0-17","single",6138
1002941,"M","36-45","married",12738
1003290,"M","26-35","single",7828
1001088,"F","0-17","single",15439
1003420,"F","26-35","single",10056
1004902,"M","36-45","married",10021
1003934,"M","26-35","single",4585
1005512,"F","26-35","married",15874
1002109,"M","26-35","single",4680
1001692,"M","36-45","married",9858
1004585,"M","36-45","single",5147
1000249,"F","18-25","single",20243
1001609,"F","36-45","single",15271
1000061,"M","26-35","single",11412
1004042,"M","36-45","married",2162
1004245,"M","51-55","single",8131
1005636,"M","26-35","married",6951
1002610,"M","46-50","single",1857
1001570,"M","18-25","married",9715
1000198,"M","26-35","married",19659
1003991,"M","26-35","single",1973
1001810,"M","51-55","married",7030
1003029,"M","18-25","single",8033
1005737,"M","46-50","single",3498
1000482,"M","26-35","married",6878
1000474,"M","26-35","single",4473
1001088,"F","0-17","single",15444
1003313,"M","36-45","single",5455
1000702,"M","36-45","married",3977
1001479,"F","51-55","single",6881
1003589,"F","46-50","married",15582
1001322,"M","55+","single",10072
1004788,"M","36-45","single",6431
1000131,"M","18-25","single",3587
1005837,"M","26-35","married",6047
1001757,"M","26-35","single",19029
1005916,"M","51-55","married",3843
1003272,"M","36-45","single",7046
1005888,"M","26-35","single",2119
1003240,"M","18-25","single",8656
1005084,"M","18-25","single",5441
1005712,"M","36-45","single",4199
1005654,"M","26-35","married",8143
1001912,"M","26-35","married",5361
1004578,"M","26-35","single",4234
1001749,"M","26-35","married",8059
1005667,"M","36-45","married",15914
1004128,"M","36-45","single",9869
1004107,"F","26-35","single",6105
1002740,"M","46-50","married",11398
1003533,"M","26-35","married",6147
1001321,"F","26-35","married",5217
1000655,"F","26-35","single",1750
1005172,"F","36-45","single",7093
1004808,"M","36-45","married",11415
1001545,"M","26-35","single",6007
1002273,"M","26-35","single",15683
1002699,"F","55+","married",9979
1005573,"F","36-45","married",7769
1003372,"M","55+","married",8097
1005365,"M","18-25","single",6965
1004088,"M","26-35","married",12127
1001074,"M","46-50","married",718
1005361,"F","51-55","single",2783
1003471,"M","18-25","single",8031
1005312,"M","26-35","single",12889
1004361,"M","36-45","married",11001
1005137,"M","18-25","single",15616
1004352,"M","18-25","single",4536
1001071,"M","51-55","single",19064
1003709,"M","26-35","single",8647
1003539,"F","26-35","married",7151
1005843,"M","36-45","single",7951
1000161,"M","46-50","married",9923
1005131,"F","26-35","single",5334
1004318,"M","26-35","single",20342
1003808,"M","26-35","married",4471
1002237,"F","36-45","single",1825
1003229,"F","55+","single",9930
1004448,"M","26-35","single",771
1004060,"M","26-35","married",8622
1003618,"M","55+","married",5892
1005236,"M","26-35","married",5985
1001502,"M","18-25","single",3970
1001107,"F","51-55","married",6860
1003650,"M","26-35","single",15918
1005428,"F","26-35","single",15649
1001886,"M","26-35","single",8377
1000798,"F","26-35","married",11608
1000195,"M","26-35","married",7067
1004867,"M","26-35","single",7131
1001958,"F","26-35","single",9904
1004357,"F","36-45","married",16466
1004535,"M","18-25","single",8701
1004801,"M","26-35","single",8751
1000980,"M","26-35","married",7965
1003757,"M","26-35","single",9812
1004333,"M","51-55","married",16034
1003705,"M","46-50","married",11418
1004489,"M","18-25","single",7019
1004448,"M","26-35","single",9723
1000199,"M","18-25","single",15807
1002176,"M","0-17","single",4110
1005367,"M","18-25","single",12515
1000751,"F","26-35","single",6157
1001910,"M","0-17","single",9856
1000624,"M","26-35","single",8569
1001837,"M","26-35","single",5209
1004425,"M","36-45","single",16086
1004054,"M","36-45","single",8008
1004963,"M","46-50","married",9760
1000151,"F","26-35","married",4055
1001969,"F","26-35","single",11032
1000973,"F","26-35","married",5707
1001449,"M","36-45","married",6184
1004356,"M","36-45","married",8173
1000481,"M","46-50","single",1078
1005096,"M","26-35","single",4434
1002847,"M","18-25","single",10980
1003966,"M","26-35","married",8593
1002073,"F","18-25","single",3468
1000732,"M","26-35","single",15666
1003007,"M","36-45","married",1630
1004451,"M","26-35","married",7800
1004054,"M","36-45","single",11855
1001988,"F","26-35","single",5926
1006016,"M","46-50","married",3564
1004497,"M","51-55","married",15253
1001211,"M","18-25","single",7927
1002147,"F","18-25","single",10959
1001452,"F","55+","married",3509
1001931,"M","26-35","married",4477
1004953,"M","36-45","single",14425
1001112,"M","18-25","single",9859
1004054,"M","36-45","single",11481
1005100,"M","51-55","married",11765
1003648,"M","18-25","single",5236
1001628,"M","18-25","single",12076
1002670,"M","36-45","single",20190
1004315,"M","18-25","single",11832
1001418,"M","18-25","married",7822
1005795,"M","26-35","married",1992
1002304,"M","46-50","married",7836
1001719,"M","18-25","married",4102
1000352,"M","18-25","single",4305
1001391,"M","36-45","married",8643
1005161,"M","26-35","single",20522
1001317,"M","46-50","married",20375
1005070,"M","26-35","single",7817
1003360,"F","26-35","single",7997
1000063,"M","18-25","single",9893
1000563,"M","26-35","single",3758
1005801,"M","26-35","single",15405
1004447,"M","46-50","married",5378
1004220,"M","36-45","married",20236
1005969,"M","46-50","married",15539
1005451,"F","26-35","married",19159
1002177,"F","36-45","married",8144
1005731,"F","26-35","married",19657
1000615,"M","51-55","single",8792
1001671,"M","36-45","single",2104
1002924,"F","18-25","single",6052
1002254,"M","36-45","single",15580
1004388,"M","46-50","married",6961
1002736,"M","46-50","single",8046
1002176,"M","0-17","single",12050
1004788,"M","36-45","single",11423
1002438,"M","36-45","single",12052
1000231,"M","26-35","single",5199
1002661,"M","55+","single",5244
1003408,"M","26-35","single",11703
1004357,"F","36-45","married",19201
1004150,"M","26-35","single",5178
1005539,"F","26-35","married",2838
1003756,"M","18-25","single",5451
1003878,"M","36-45","single",13082
1000474,"M","26-35","single",2208
1003224,"F","26-35","married",775
1001685,"M","36-45","single",8138
1003762,"M","51-55","married",6946
1003758,"F","36-45","married",8124
1000798,"F","26-35","married",3699
1004407,"M","18-25","single",7183
1004510,"M","46-50","married",7168
1004496,"M","46-50","single",9025
1005190,"F","36-45","single",11012
1005319,"M","18-25","single",6940
1005041,"F","46-50","married",19045
1001010,"M","26-35","single",3426
1003650,"M","26-35","single",19555
1004663,"M","26-35","single",7770
1000957,"M","36-45","married",3002
1003713,"F","26-35","married",5269
1005972,"F","26-35","single",5373
1004425,"M","36-45","single",9749
1004580,"F","55+","married",6974
1000218,"M","36-45","married",11844
1004224,"F","46-50","married",4052
1003182,"M","26-35","married",1934
1005783,"F","46-50","married",4203
1005954,"M","46-50","married",4117
1002015,"M","18-25","single",10567
1004062,"M","26-35","single",8059
1003092,"M","36-45","single",15167
1002909,"M","26-35","single",3538
1002070,"F","36-45","single",7802
1001671,"M","36-45","single",10003
1002414,"M","26-35","married",8822
1003885,"M","26-35","married",19656
1001145,"M","51-55","married",11764
1003493,"M","26-35","single",15217
1005526,"F","36-45","single",5872
1001377,"M","36-45","married",7659
1002185,"M","46-50","married",7007
1005213,"M","18-25","single",11906
1001025,"M","26-35","married",3111
1003841,"M","46-50","single",12554
1002747,"F","18-25","single",5252
1004887,"M","18-25","married",5398
1002887,"M","26-35","married",3509
1004615,"M","26-35","married",20132
1004788,"M","36-45","single",2164
1000058,"M","26-35","single",7823
1001017,"M","36-45","single",7994
1000710,"M","26-35","single",4168
1001285,"M","36-45","married",5891
1003125,"M","26-35","single",11394
1005445,"M","26-35","married",5434
1001079,"M","26-35","single",15329
1001306,"M","26-35","single",11442
1001181,"M","36-45","married",12400
1000774,"M","18-25","single",11392
1002203,"M","46-50","married",13236
1004592,"M","18-25","single",8837
1005047,"M","46-50","single",12066
1005634,"M","26-35","married",20355
1004436,"M","26-35","single",1800
1005166,"M","51-55","married",3899
1004771,"F","26-35","single",8065
1000232,"M","26-35","married",3875
1005682,"M","18-25","single",7495
1005663,"F","36-45","single",15869
1002684,"F","18-25","married",10062
1001648,"M","51-55","married",758
1004265,"M","26-35","single",11058
1000744,"M","26-35","single",9750
1003618,"M","55+","married",3492
1003821,"M","26-35","married",7821
1002670,"M","36-45","single",9927
1001680,"M","26-35","married",19210
1003002,"M","46-50","single",6887
1002744,"M","18-25","married",2910
1001303,"M","26-35","single",6084
1002528,"M","55+","single",11402
1002162,"F","0-17","single",6180
1005749,"M","26-35","married",3961
1004538,"M","26-35","married",5945
1002647,"F","36-45","married",16636
1000950,"M","36-45","married",11710
1003483,"F","46-50","married",11818
1000198,"M","26-35","married",15448
1004416,"M","18-25","married",5429
1005394,"M","18-25","single",5417
1001737,"M","36-45","single",8014
1001688,"F","18-25","single",11656
1004715,"M","26-35","single",6879
1003420,"F","26-35","single",8044
1000710,"M","26-35","single",19519
1004795,"M","46-50","single",5261
1001248,"F","36-45","single",4575
1002567,"M","26-35","single",6203
1002153,"M","18-25","single",10071
1001511,"M","36-45","married",19234
1004711,"M","26-35","married",19411
1001059,"F","26-35","single",3594
1001807,"M","18-25","single",15381
1000710,"M","26-35","single",1540
1000524,"M","18-25","single",2767
1003083,"F","51-55","single",16111
1000765,"M","26-35","single",15765
1004765,"F","36-45","married",7884
1001733,"M","18-25","married",9697
1003824,"M","26-35","married",9557
1001699,"F","26-35","single",23830
1003302,"M","26-35","single",5462
1002350,"M","18-25","married",8670
1001544,"M","26-35","single",3924
1005522,"M","26-35","single",953
1001375,"F","46-50","married",5170
1000869,"M","18-25","married",5195
1001383,"F","26-35","single",8092
1001119,"M","36-45","married",7947
1001273,"M","36-45","married",7835
1001195,"F","0-17","single",9764
1004732,"M","26-35","married",7002
1002174,"M","51-55","married",7905
1003782,"F","26-35","single",6906
1006008,"M","18-25","single",15242
1001273,"M","36-45","married",5363
1001942,"M","36-45","married",7081
1001244,"M","26-35","married",20099
1001958,"F","26-35","single",11432
1003717,"M","36-45","single",7758
1003184,"F","26-35","married",9760
1001181,"M","36-45","married",5394
1004005,"M","36-45","single",15565
1000139,"F","26-35","single",16008
1003937,"M","55+","married",8782
1005167,"M","18-25","single",16335
1003285,"M","26-35","single",7879
1004386,"M","26-35","single",7559
1003850,"M","18-25","single",15645
1004028,"M","26-35","single",7444
1001941,"M","36-45","single",12879
1001590,"M","36-45","single",7867
1000678,"M","26-35","married",15466
1000298,"F","18-25","single",7797
1002457,"M","26-35","married",7161
1003518,"F","18-25","single",5468
1001261,"M","18-25","single",15677
1004277,"M","36-45","single",945
1005763,"F","26-35","married",7791
1001726,"M","26-35","married",4035
1003675,"M","36-45","single",8651
1005539,"F","26-35","married",5927
1002909,"M","26-35","single",13047
1001274,"M","46-50","married",13199
1001383,"F","26-35","single",6073
1001711,"F","18-25","single",573
1001752,"M","26-35","single",9953
1000730,"M","26-35","married",19207
1001469,"M","55+","single",753
1004979,"M","36-45","married",5273
1004265,"M","26-35","single",15432
1001666,"M","26-35","single",6187
1004653,"M","36-45","married",3590
1004238,"M","36-45","single",5930
1005763,"F","26-35","married",19354
1005795,"M","26-35","married",7763
1003563,"M","26-35","single",5960
1003075,"F","26-35","married",20198
1001748,"M","51-55","married",15903
1004086,"F","0-17","single",13436
1003474,"M","36-45","married",21304
1002241,"M","46-50","single",15707
1002324,"M","36-45","single",9922
1001740,"M","55+","single",12100
1003841,"M","46-50","single",11616
1001317,"M","46-50","married",7898
1003371,"M","26-35","single",2315
1005996,"F","26-35","married",15978
1004305,"F","46-50","married",7138
1001162,"F","36-45","single",2778
1003859,"M","26-35","single",16672
1003425,"M","18-25","single",11775
1004482,"F","36-45","single",9748
1002012,"M","26-35","married",4189
1003893,"M","26-35","married",4048
1001577,"M","55+","married",8063
1000352,"M","18-25","single",7034
1000735,"M","26-35","single",6989
1001496,"M","26-35","single",15485
1003158,"M","26-35","single",11846
1004408,"F","46-50","married",9903
1002242,"M","18-25","single",8059
1002621,"M","18-25","single",9990
1000956,"M","36-45","married",8693
1004425,"M","36-45","single",5840
1003208,"M","26-35","single",6016
1000816,"M","46-50","single",13201
1003014,"M","36-45","married",20256
1005788,"M","26-35","single",5185
1005675,"M","36-45","single",9582
1004321,"M","46-50","married",8902
1002652,"M","36-45","married",7020
1000088,"F","46-50","married",10036
1003812,"M","36-45","single",7614
1003056,"M","26-35","married",11424
1001790,"M","26-35","single",5180
1005605,"F","18-25","single",581
1002913,"F","36-45","married",5181
1001775,"M","26-35","married",19565
1001880,"M","36-45","married",11577
1000541,"F","18-25","single",12083
1004167,"M","26-35","single",12021
1003562,"F","26-35","single",5334
1002550,"M","51-55","married",1093
1005105,"M","51-55","married",12323
1001996,"M","36-45","single",7989
1005162,"M","26-35","married",11719
1000307,"M","51-55","married",16105
1005369,"M","26-35","single",8683
1003209,"M","26-35","single",4421
1005801,"M","26-35","single",3468
1001010,"M","26-35","single",1409
1000929,"M","26-35","single",15347
1000975,"M","36-45","married",686
1001109,"M","18-25","single",8101
1001884,"M","46-50","married",770
1001601,"M","26-35","single",8714
1002857,"M","26-35","single",15963
1000927,"F","26-35","married",2008
1000583,"F","26-35","single",15903
1000872,"M","51-55","married",7053
1003410,"M","36-45","married",3187
1005878,"F","26-35","married",1520
1003836,"F","51-55","single",8022
1003834,"M","18-25","single",8806
1001645,"F","18-25","married",19501
1000390,"M","26-35","single",6185
1001545,"M","26-35","single",9905
1003685,"M","26-35","married",12840
1005831,"M","26-35","married",15288
1002056,"M","26-35","single",9771
1000262,"F","26-35","single",12948
1002561,"M","26-35","married",11955
1001992,"M","18-25","single",6992
1005557,"M","36-45","married",15802
1000775,"M","0-17","single",6959
1001594,"F","36-45","single",5210
1003927,"F","26-35","single",933
1000739,"M","36-45","single",10944
1002446,"M","18-25","single",7081
1005848,"M","51-55","married",9944
1001676,"M","18-25","single",11473
1004103,"M","18-25","single",12004
1002967,"M","26-35","single",12705
1000721,"F","36-45","single",11957
1000930,"M","26-35","married",15485
1005719,"M","55+","married",8681
1001676,"M","18-25","single",11876
1002616,"M","36-45","single",12281
1003044,"M","36-45","married",19032
1005239,"M","36-45","married",15476
1001181,"M","36-45","married",3588
1002784,"M","51-55","married",16108
1004554,"F","26-35","married",5225
1005172,"F","36-45","single",5303
1003483,"F","46-50","married",19596
1003887,"M","18-25","single",11078
1000975,"M","36-45","married",5274
1002006,"M","36-45","married",1072
1004371,"F","18-25","single",2162
1003262,"M","26-35","married",6983
1003401,"M","36-45","single",9725
1004897,"M","36-45","single",5967
1002062,"M","18-25","single",9732
1001395,"M","26-35","married",7127
1003654,"M","26-35","married",15213
1002456,"M","26-35","single",3666
1000509,"M","26-35","married",16763
1005281,"M","26-35","single",6924
1001980,"M","36-45","single",7001
1003549,"F","36-45","single",7105
1005414,"M","0-17","single",8288
1002247,"M","46-50","married",570
1001165,"M","26-35","married",5255
1001613,"M","18-25","single",13313
1005517,"M","55+","married",2299
1001680,"M","26-35","married",12988
1004520,"M","26-35","married",12097
1005220,"M","26-35","single",6907
1001183,"M","36-45","single",1861
1005296,"F","0-17","single",6915
1001941,"M","36-45","single",9777
1005615,"M","36-45","single",1433
1000148,"M","51-55","married",8764
1001925,"M","51-55","single",15701
1000442,"M","26-35","single",11605
1002386,"F","26-35","single",9677
1001278,"M","18-25","single",11983
1002015,"M","18-25","single",6756
1005598,"M","18-25","single",10034
1005368,"F","26-35","single",2023
1001608,"M","26-35","married",4651
1000137,"F","46-50","married",7996
1002851,"F","26-35","married",6853
1003000,"M","26-35","single",11570
1003208,"M","26-35","single",5157
1001114,"F","18-25","single",11375
1003546,"M","26-35","single",3624
1003045,"M","46-50","married",6059
1003391,"M","18-25","single",2864
1004658,"M","26-35","married",5708
1000993,"M","26-35","single",5643
1001211,"M","18-25","single",9837
1004655,"F","26-35","single",8799
1003605,"M","18-25","single",2234
1000009,"M","26-35","single",7076
1004257,"M","51-55","married",1060
1005667,"M","36-45","married",8093
1000806,"M","36-45","married",19312
1003197,"F","18-25","single",12435
1004238,"M","36-45","single",20985
1002990,"M","36-45","married",11603
1002465,"M","51-55","married",15802
1001712,"M","26-35","single",7177
1001500,"M","26-35","single",7033
1005837,"M","26-35","married",11640
1002109,"M","26-35","single",5368
1004041,"M","18-25","single",8190
1004735,"M","46-50","single",6909
1005955,"F","26-35","single",5966
1000396,"M","26-35","single",8810
1000516,"F","55+","single",15651
1000155,"M","36-45","married",20634
1001463,"M","51-55","married",7720
1005990,"F","26-35","married",16591
1004823,"M","18-25","married",3756
1003171,"F","51-55","married",16609
1001399,"M","18-25","single",11775
1001285,"M","36-45","married",15541
1000590,"F","36-45","single",9699
1004951,"F","36-45","married",8042
1000466,"M","26-35","single",8019
1001752,"M","26-35","single",9996
1002199,"M","0-17","single",2154
1003717,"M","36-45","single",15355
1001203,"F","26-35","single",6196
1004645,"F","51-55","married",9746
1000889,"M","46-50","single",7183
1002968,"F","18-25","single",13251
1003885,"M","26-35","married",11764
1003475,"M","26-35","single",16919
1002778,"M","55+","single",9895
1001835,"M","26-35","single",19628
1006026,"M","36-45","married",5331
1004344,"M","26-35","single",1968
1005969,"M","46-50","married",11863
1002776,"M","26-35","single",5273
1002463,"M","26-35","single",8028
1002496,"M","51-55","single",3498
1005042,"F","18-25","married",3515
1003261,"M","46-50","married",6874
1004227,"M","26-35","single",12119
1001261,"M","18-25","single",19051
1005943,"F","46-50","married",21133
1003336,"M","36-45","married",3523
1003768,"M","26-35","single",9846
1005293,"M","26-35","single",4887
1003808,"M","26-35","married",2209
1000033,"M","46-50","married",3897
1002457,"M","26-35","married",9986
1001870,"M","55+","single",11484
1000070,"M","18-25","single",2073
1003724,"M","36-45","single",5888
1001340,"M","26-35","single",3888
1004881,"M","46-50","married",8137
1005428,"F","26-35","single",9818
1003300,"M","36-45","single",9973
1005161,"M","26-35","single",6529
1004987,"F","55+","single",15560
1005878,"F","26-35","married",1928
1002020,"M","26-35","married",5301
1004186,"M","26-35","married",5471
1001842,"M","18-25","single",3646
1000796,"M","51-55","married",10032
1002913,"F","36-45","married",19656
1005605,"F","18-25","single",5462
1004469,"F","46-50","married",3734
1005956,"F","18-25","single",13381
1002466,"M","26-35","single",20625
1000268,"F","18-25","single",2152
1002306,"F","18-25","single",7924
1000284,"M","26-35","married",19509
1002570,"F","55+","married",16125
1005406,"F","36-45","married",3518
1002092,"M","55+","married",9753
1001209,"M","36-45","married",15344
1002200,"M","36-45","single",19254
1002507,"M","26-35","married",7981
1002544,"M","46-50","single",3962
1000560,"M","46-50","married",19164
1001266,"M","26-35","married",7906
1001509,"M","0-17","single",19063
1005026,"M","26-35","married",4129
1000303,"M","26-35","married",9715
1001108,"M","55+","single",1763
1003522,"M","18-25","single",1426
1002293,"F","55+","married",9888
1001322,"M","55+","single",5997
1000368,"M","26-35","single",7804
1004447,"M","46-50","married",3678
1002383,"F","26-35","single",7766
1002876,"M","26-35","married",18859
1002996,"M","18-25","single",3129
1000214,"M","18-25","single",3678
1003715,"M","18-25","single",13680
1001912,"M","26-35","married",8016
1001244,"M","26-35","married",8204
1000881,"M","18-25","single",1072
1004551,"M","18-25","married",20377
1002242,"M","18-25","single",6197
1005754,"F","18-25","single",10049
1005832,"F","26-35","single",8131
1000297,"M","18-25","married",5386
1003067,"F","26-35","single",6157
1004390,"M","26-35","single",5399
1001057,"M","46-50","married",19286
1001172,"F","26-35","married",5313
1002208,"M","26-35","single",3494
1003187,"M","36-45","single",19043
1000769,"M","46-50","married",6122
1005387,"F","26-35","married",1027
1003635,"M","51-55","single",8078
1004334,"M","26-35","single",8572
1004831,"F","26-35","single",7902
1001425,"M","0-17","single",8654
1000889,"M","46-50","single",2135
1002389,"M","26-35","married",18489
1003087,"F","0-17","single",15711
1003017,"F","36-45","single",7043
1005344,"F","51-55","single",1741
1001920,"F","36-45","single",2335
1004646,"F","26-35","single",5621
1002847,"M","18-25","single",8312
1005787,"M","26-35","single",9996
1003589,"F","46-50","married",3605
1000231,"M","26-35","single",7556
1000331,"M","26-35","single",5464
